generation,fitness
1,3
2,3.5714285714285716
3,4.619047619047619
4,5.476190476190476
5,6.619047619047619
6,6.904761904761905
7,7.476190476190476
8,8.047619047619047
9,8.904761904761905
10,9.333333333333334
11,10.095238095238095
12,10.952380952380953
13,11.523809523809524
14,12.238095238095237
15,12.904761904761905
16,13.19047619047619
17,13.333333333333334
18,14.047619047619047
19,14.761904761904763
20,15.476190476190476
21,16.095238095238095
22,16.857142857142858
23,17.142857142857142
24,17.428571428571427
25,18.047619047619047
26,18.428571428571427
27,19.142857142857142
28,19.714285714285715
29,20.095238095238095
30,20.666666666666668
31,21.428571428571427
32,21.952380952380953
33,22.476190476190474
34,22.857142857142858
35,23.666666666666668
36,24.047619047619047
37,24.80952380952381
38,25.714285714285715
39,26.428571428571427
40,26.80952380952381
41,27.285714285714285
42,27.857142857142858
43,28.80952380952381
44,29.571428571428573
45,30.142857142857142
46,30.571428571428573
47,31.285714285714285
48,31.952380952380953
49,32.61904761904762
50,32.904761904761905
51,33.333333333333336
52,34
53,34.666666666666664
54,35.142857142857146
55,35.476190476190474
56,35.76190476190476
57,36.19047619047619
58,36.95238095238095
59,37.095238095238095
60,37.714285714285715
61,38.04761904761905
62,38.61904761904762
63,39.04761904761905
64,39.333333333333336
65,39.95238095238095
66,41.333333333333336
67,42.38095238095238
68,42.857142857142854
69,43.333333333333336
70,44.38095238095238
71,44.76190476190476
72,45.523809523809526
73,45.857142857142854
74,46.23809523809524
75,47.19047619047619
76,47.714285714285715
77,48.42857142857143
78,48.714285714285715
79,48.714285714285715
80,49.333333333333336
81,50.04761904761905
82,50.38095238095238
83,50.523809523809526
84,51.04761904761905
85,51.80952380952381
86,52.80952380952381
87,53
88,53.333333333333336
89,53.666666666666664
90,54.142857142857146
91,54.76190476190476
92,55.714285714285715
93,55.76190476190476
94,56.61904761904762
95,56.95238095238095
96,57.80952380952381
97,58.38095238095238
98,59.142857142857146
99,59.76190476190476
100,60
101,60.666666666666664
102,61.38095238095238
103,61.76190476190476
104,62.142857142857146
105,62.857142857142854
106,63.61904761904762
107,64.0952380952381
108,64.9047619047619
109,65.33333333333333
110,65.95238095238095
111,66.33333333333333
112,66.52380952380952
113,66.85714285714286
114,67.38095238095238
115,68.14285714285714
116,68.28571428571429
117,68.9047619047619
118,69.85714285714286
119,70.66666666666667
120,71.42857142857143
121,72
122,72.28571428571429
123,73.0952380952381
124,73.47619047619048
125,73.95238095238095
126,74.28571428571429
127,74.47619047619048
128,74.9047619047619
129,75.28571428571429
130,76.14285714285714
131,76.47619047619048
132,77.28571428571429
133,77.9047619047619
134,78.61904761904762
135,79.42857142857143
136,80
137,80.76190476190476
138,81.38095238095238
139,81.85714285714286
140,82.33333333333333
141,82.76190476190476
142,82.76190476190476
143,83.19047619047619
144,84.04761904761905
145,84.66666666666667
146,85.47619047619048
147,85.9047619047619
148,86.85714285714286
149,87.47619047619048
150,87.9047619047619
151,88.28571428571429
152,88.47619047619048
153,88.61904761904762
154,89.23809523809524
155,89.57142857142857
156,89.95238095238095
157,90.71428571428571
158,91.23809523809524
159,92.19047619047619
160,93
161,93.47619047619048
162,93.66666666666667
163,94.23809523809524
164,94.23809523809524
165,94.76190476190476
166,95.14285714285714
167,95.57142857142857
168,95.85714285714286
169,96.52380952380952
170,97.0952380952381
171,97.85714285714286
172,98.38095238095238
173,98.66666666666667
174,98.80952380952381
175,99.38095238095238
176,99.57142857142857
177,100.19047619047619
178,100.9047619047619
179,101.14285714285714
180,101.61904761904762
181,101.80952380952381
182,102.47619047619048
183,102.95238095238095
184,103.33333333333333
185,103.9047619047619
186,104.23809523809524
187,104.9047619047619
188,105.66666666666667
189,106.04761904761905
190,106.28571428571429
191,106.95238095238095
192,107.23809523809524
193,107.61904761904762
194,107.95238095238095
195,108.14285714285714
196,108.71428571428571
197,109.38095238095238
198,109.80952380952381
199,110.0952380952381
200,110.71428571428571
201,111.47619047619048
202,111.85714285714286
203,112.38095238095238
204,112.66666666666667
205,113.38095238095238
206,113.80952380952381
207,114.14285714285714
208,114.61904761904762
209,115.0952380952381
210,115.9047619047619
211,116.33333333333333
212,116.61904761904762
213,116.9047619047619
214,117.04761904761905
215,117.19047619047619
216,117.66666666666667
217,118.14285714285714
218,118.57142857142857
219,119.38095238095238
220,119.71428571428571
221,120
222,120.61904761904762
223,121.14285714285714
224,121.33333333333333
225,121.95238095238095
226,122.52380952380952
227,123.19047619047619
228,123.71428571428571
229,124.28571428571429
230,124.95238095238095
231,125.47619047619048
232,125.85714285714286
233,126.66666666666667
234,127.38095238095238
235,127.61904761904762
236,128.42857142857142
237,128.52380952380952
238,128.85714285714286
239,129.04761904761904
240,129.57142857142858
241,130.33333333333334
242,130.9047619047619
243,131.1904761904762
244,131.85714285714286
245,132.33333333333334
246,132.85714285714286
247,133.61904761904762
248,133.8095238095238
249,134.23809523809524
250,134.71428571428572
251,134.95238095238096
252,135.28571428571428
253,135.66666666666666
254,135.85714285714286
255,136.28571428571428
256,136.71428571428572
257,137.0952380952381
258,137.42857142857142
259,137.85714285714286
260,138.1904761904762
261,138.95238095238096
262,139.33333333333334
263,140.23809523809524
264,140.42857142857142
265,141.33333333333334
266,141.42857142857142
267,142
268,142.1904761904762
269,142.76190476190476
270,143.47619047619048
271,143.76190476190476
272,144.04761904761904
273,144.42857142857142
274,144.71428571428572
275,144.9047619047619
276,145.1904761904762
277,145.38095238095238
278,145.95238095238096
279,147.0952380952381
280,147.66666666666666
281,148
282,148.38095238095238
283,148.71428571428572
284,149.14285714285714
285,149.47619047619048
286,149.95238095238096
287,150.47619047619048
288,150.95238095238096
289,151.42857142857142
290,151.71428571428572
291,152.52380952380952
292,152.9047619047619
293,153.38095238095238
294,153.61904761904762
295,154.28571428571428
296,154.71428571428572
297,155.23809523809524
298,155.9047619047619
299,156.42857142857142
300,156.61904761904762
301,157.0952380952381
302,157.66666666666666
303,158.28571428571428
304,158.9047619047619
305,159.1904761904762
306,159.57142857142858
307,159.85714285714286
308,160.23809523809524
309,160.66666666666666
310,160.85714285714286
311,161.52380952380952
312,161.9047619047619
313,162.85714285714286
314,163
315,163.28571428571428
316,163.76190476190476
317,164.14285714285714
318,164.42857142857142
319,164.71428571428572
320,165.04761904761904
321,165.71428571428572
322,166.14285714285714
323,166.47619047619048
324,166.8095238095238
325,166.95238095238096
326,167.52380952380952
327,167.9047619047619
328,168.28571428571428
329,168.61904761904762
330,168.95238095238096
331,169.33333333333334
332,169.57142857142858
333,170.14285714285714
334,170.42857142857142
335,171.33333333333334
336,172
337,172.04761904761904
338,172.33333333333334
339,172.9047619047619
340,173.28571428571428
341,173.52380952380952
342,174.23809523809524
343,174.61904761904762
344,175.28571428571428
345,175.66666666666666
346,176.23809523809524
347,176.76190476190476
348,176.95238095238096
349,177.42857142857142
350,177.85714285714286
351,178
352,178.42857142857142
353,178.66666666666666
354,179.23809523809524
355,179.71428571428572
356,180.04761904761904
357,180.52380952380952
358,180.85714285714286
359,181.47619047619048
360,181.57142857142858
361,182.38095238095238
362,182.52380952380952
363,183.33333333333334
364,183.47619047619048
365,184
366,184.04761904761904
367,184.1904761904762
368,184.52380952380952
369,185.14285714285714
370,185.61904761904762
371,185.76190476190476
372,186
373,186.38095238095238
374,187.04761904761904
375,187.23809523809524
376,187.66666666666666
377,188.33333333333334
378,188.9047619047619
379,189.14285714285714
380,189.57142857142858
381,190.14285714285714
382,190.1904761904762
383,190.9047619047619
384,191.28571428571428
