generation,fitness
1,3
2,6
3,9
4,12
5,15
6,18
7,20.904761904761905
8,23.80952380952381
9,26.714285714285715
10,29.714285714285715
11,32.714285714285715
12,35.61904761904762
13,38.61904761904762
14,41.42857142857143
15,44.23809523809524
16,47.04761904761905
17,49.95238095238095
18,52.95238095238095
19,55.857142857142854
20,58.19047619047619
21,61.095238095238095
22,63.904761904761905
23,66.80952380952381
24,69.57142857142857
25,72.47619047619048
26,75.28571428571429
27,77.71428571428571
28,80.0952380952381
29,82.9047619047619
30,85.42857142857143
31,88.04761904761905
32,90.38095238095238
33,93.0952380952381
34,96.0952380952381
35,98.52380952380952
36,101.04761904761905
37,103.42857142857143
38,105.85714285714286
39,108.28571428571429
40,110.85714285714286
41,113.28571428571429
42,115.71428571428571
43,118.0952380952381
44,120.38095238095238
45,122.57142857142857
46,124.57142857142857
47,127.14285714285714
48,129.52380952380952
49,132.0952380952381
50,134.76190476190476
51,136.8095238095238
52,138.76190476190476
53,141.23809523809524
54,143.1904761904762
55,145.1904761904762
56,147.42857142857142
57,150.04761904761904
58,152.23809523809524
59,154.33333333333334
60,156.61904761904762
61,158.61904761904762
62,160.42857142857142
63,163
64,165.47619047619048
65,167.42857142857142
66,169.38095238095238
67,171.0952380952381
68,172.66666666666666
69,174.71428571428572
70,176.85714285714286
71,179.0952380952381
72,181.0952380952381
73,183.71428571428572
74,186.0952380952381
75,188.33333333333334
76,190.47619047619048
77,192.71428571428572
78,194.66666666666666
79,196.85714285714286
80,198.8095238095238
81,200.85714285714286
82,202.61904761904762
83,204.71428571428572
84,206.66666666666666
85,208.47619047619048
86,209.95238095238096
87,211.8095238095238
88,213.28571428571428
89,215.33333333333334
90,217.61904761904762
91,219.14285714285714
92,221.28571428571428
93,223.0952380952381
94,224.61904761904762
95,226.1904761904762
96,228.33333333333334
97,229.9047619047619
98,231.71428571428572
99,233.33333333333334
100,234.8095238095238
101,236.57142857142858
102,238.33333333333334
103,240.38095238095238
104,242.76190476190476
105,244.57142857142858
106,246.52380952380952
107,248.71428571428572
108,250.38095238095238
109,252.1904761904762
110,253.57142857142858
111,255.04761904761904
112,257.23809523809524
113,259
114,260.42857142857144
115,262.3809523809524
116,263.6666666666667
117,265.3809523809524
118,267
119,268.76190476190476
120,270.2857142857143
121,271.6666666666667
122,273.3333333333333
123,274.8095238095238
124,276
125,277.95238095238096
126,280
127,281.6190476190476
128,283.2857142857143
129,285.0952380952381
130,286.6666666666667
131,288.1904761904762
132,289.6190476190476
133,291.5238095238095
134,293.1904761904762
135,294.9047619047619
136,296.42857142857144
137,298.23809523809524
138,300
139,301.57142857142856
140,302.8095238095238
141,304.5238095238095
142,305.85714285714283
143,308
144,309.6190476190476
145,310.76190476190476
146,311.6190476190476
147,313.14285714285717
148,314.5238095238095
149,316.04761904761904
150,317.23809523809524
151,318.7142857142857
152,320.0952380952381
153,321.42857142857144
154,322.6666666666667
155,324.14285714285717
156,325.1904761904762
157,326.4761904761905
158,328.04761904761904
159,329
160,330.04761904761904
161,331.6190476190476
162,332.95238095238096
163,334.1904761904762
164,335.6190476190476
165,336.95238095238096
166,338.04761904761904
167,339.0952380952381
168,340.1904761904762
169,341.57142857142856
170,342.9047619047619
171,344.4761904761905
172,346.1904761904762
173,347.2857142857143
174,348.3809523809524
175,350.04761904761904
176,351.85714285714283
177,352.6666666666667
178,354
179,355.1904761904762
180,356.5238095238095
181,357.76190476190476
182,358.85714285714283
183,360.14285714285717
184,361.3333333333333
185,362.9047619047619
186,364.2857142857143
187,365.7142857142857
188,367.04761904761904
189,368.1904761904762
190,369.23809523809524
191,370.6190476190476
192,372.14285714285717
193,373.6190476190476
194,374.85714285714283
195,376.3333333333333
196,377.5238095238095
197,378.6190476190476
198,379.6190476190476
199,381
200,382.3333333333333
201,383.5238095238095
202,384.8095238095238
203,386.04761904761904
204,387.0952380952381
205,388.0952380952381
206,389.6190476190476
207,390.3333333333333
208,391.3333333333333
209,392.1904761904762
210,393.6666666666667
211,394.4761904761905
212,395.6190476190476
213,396.4761904761905
214,397.14285714285717
215,397.9047619047619
216,399.04761904761904
217,400.1904761904762
218,401.3809523809524
219,402.6666666666667
220,403.57142857142856
221,404.8095238095238
222,405.9047619047619
223,406.9047619047619
224,407.85714285714283
225,408.6666666666667
226,409.57142857142856
227,410.95238095238096
228,412.0952380952381
229,412.7142857142857
230,413.85714285714283
231,415.04761904761904
232,415.95238095238096
233,417.04761904761904
234,417.95238095238096
235,418.57142857142856
236,419.42857142857144
237,420.2857142857143
238,420.8095238095238
239,422.04761904761904
240,423.3809523809524
241,424.2857142857143
242,424.76190476190476
243,425.76190476190476
244,426.6190476190476
245,427.95238095238096
246,429.14285714285717
247,429.8095238095238
248,431.0952380952381
249,431.9047619047619
250,432.95238095238096
251,433.7142857142857
252,434.76190476190476
253,435.7142857142857
254,436.42857142857144
255,437.3809523809524
256,438.04761904761904
257,439.04761904761904
258,439.57142857142856
259,440.7142857142857
260,441.76190476190476
261,442.6190476190476
262,443.6190476190476
263,444.7142857142857
264,445.42857142857144
265,446.4761904761905
266,447
267,448.0952380952381
268,449.04761904761904
269,450.23809523809524
270,451
271,451.5238095238095
272,452.4761904761905
273,453.6666666666667
274,454.42857142857144
275,455.1904761904762
276,455.7142857142857
277,457
278,457.9047619047619
279,458.42857142857144
280,459.5238095238095
281,460.42857142857144
282,461.0952380952381
283,462.23809523809524
284,463.57142857142856
285,464.4761904761905
286,465.3333333333333
287,466.14285714285717
288,466.8095238095238
289,467.6190476190476
290,468.42857142857144
291,469.3809523809524
292,469.76190476190476
293,470.3809523809524
294,471.3809523809524
295,471.85714285714283
296,472.6666666666667
297,473.57142857142856
298,474.7142857142857
299,475.95238095238096
300,476.7142857142857
301,477.6666666666667
302,478.85714285714283
303,479.95238095238096
304,480.6190476190476
305,481.95238095238096
306,482.9047619047619
307,483.5238095238095
308,484.2857142857143
309,484.9047619047619
310,485.85714285714283
311,487.0952380952381
312,488.04761904761904
313,488.85714285714283
314,489.8095238095238
315,490.4761904761905
316,491.3333333333333
317,492.23809523809524
318,493
319,493.57142857142856
320,494.3809523809524
321,495.14285714285717
322,496.23809523809524
323,496.95238095238096
324,497.6190476190476
325,498.14285714285717
326,499
327,499.4761904761905
328,500.1904761904762
329,500.95238095238096
330,501.76190476190476
331,502.6666666666667
332,503.57142857142856
333,504.1904761904762
334,505.04761904761904
335,505.5238095238095
336,506.2857142857143
337,507
338,507.76190476190476
339,508.0952380952381
340,508.9047619047619
341,509.42857142857144
342,509.95238095238096
343,510.6666666666667
344,511.57142857142856
345,512.3333333333334
346,512.8095238095239
347,513.6190476190476
348,514.3333333333334
349,515.1428571428571
350,515.8571428571429
351,516.7142857142857
352,517.4761904761905
353,518.4761904761905
354,519.2380952380952
355,520.2857142857143
356,521.047619047619
357,521.5714285714286
358,521.952380952381
359,522.8095238095239
360,523.3809523809524
361,523.7619047619048
362,524.0952380952381
363,524.7619047619048
364,525.4285714285714
365,525.8095238095239
366,526.4761904761905
367,527.1904761904761
368,527.8571428571429
369,528.5714285714286
370,529.2380952380952
371,529.9047619047619
372,530.7142857142857
373,530.9047619047619
374,531.5238095238095
375,532.6190476190476
376,533.3333333333334
377,534.1428571428571
378,534.8095238095239
379,535.6190476190476
380,536.1428571428571
381,536.4761904761905
382,537.2380952380952
383,538.0952380952381
384,539.1904761904761
385,539.6190476190476
386,540.2380952380952
387,540.8095238095239
388,541.3333333333334
389,541.9047619047619
390,542.5714285714286
391,543.047619047619
392,543.8571428571429
393,544.6666666666666
394,545.0952380952381
395,545.7142857142857
396,546.4761904761905
397,547.3333333333334
398,547.8571428571429
399,548.4761904761905
400,549.1428571428571
401,549.7142857142857
402,549.952380952381
403,550.7142857142857
404,551.3809523809524
405,551.7619047619048
406,552.2380952380952
407,553.0952380952381
408,553.6190476190476
409,554.2380952380952
410,555.1904761904761
411,555.6666666666666
412,556.047619047619
413,556.5238095238095
414,557.047619047619
415,557.7619047619048
416,558.7142857142857
417,559.1428571428571
418,559.5714285714286
419,559.952380952381
420,560.4761904761905
421,561.047619047619
422,561.5238095238095
423,562.1904761904761
424,562.9047619047619
425,563.8095238095239
426,564.3333333333334
427,564.9047619047619
428,565.5714285714286
429,565.952380952381
430,566.3809523809524
431,566.7142857142857
432,567.4285714285714
433,567.6190476190476
434,568
435,568.2857142857143
436,568.7619047619048
437,569.2380952380952
438,569.4761904761905
439,569.6666666666666
440,570
441,570.6190476190476
442,571.0952380952381
443,571.9047619047619
444,572.6190476190476
445,573.2857142857143
446,573.7619047619048
447,574.3809523809524
448,575.1428571428571
449,575.8095238095239
450,576.6190476190476
451,577.1904761904761
452,577.7142857142857
453,578
454,578.6190476190476
455,579.1428571428571
456,579.8095238095239
457,580.5714285714286
458,581.2380952380952
459,582.0952380952381
460,582.5714285714286
461,582.9047619047619
462,583.3809523809524
463,583.6190476190476
464,584.1428571428571
465,584.7142857142857
466,585.1428571428571
467,585.5714285714286
