generation,fitness
1,2
2,4
3,6
4,8
5,10
6,12
7,14
8,15.904761904761905
9,17.904761904761905
10,19.904761904761905
11,21.904761904761905
12,23.904761904761905
13,25.904761904761905
14,27.904761904761905
15,29.714285714285715
16,31.428571428571427
17,33.42857142857143
18,35.42857142857143
19,37.333333333333336
20,39.23809523809524
21,41.23809523809524
22,43.04761904761905
23,44.76190476190476
24,46.76190476190476
25,48.76190476190476
26,50.666666666666664
27,52.57142857142857
28,54.476190476190474
29,56.38095238095238
30,58.19047619047619
31,60
32,62
33,63.80952380952381
34,65.80952380952381
35,67.42857142857143
36,69.33333333333333
37,71.33333333333333
38,72.85714285714286
39,74.47619047619048
40,76.28571428571429
41,78.0952380952381
42,79.9047619047619
43,81.71428571428571
44,83.61904761904762
45,85.61904761904762
46,87.42857142857143
47,89.23809523809524
48,90.95238095238095
49,92.76190476190476
50,94.76190476190476
51,96.47619047619048
52,98.0952380952381
53,99.9047619047619
54,101.71428571428571
55,103.14285714285714
56,104.95238095238095
57,106.85714285714286
58,108.57142857142857
59,110.47619047619048
60,112.0952380952381
61,114
62,115.71428571428571
63,117.33333333333333
64,119.23809523809524
65,120.76190476190476
66,122.47619047619048
67,124
68,125.61904761904762
69,127.42857142857143
70,129.23809523809524
71,131.04761904761904
72,132.66666666666666
73,134.66666666666666
74,136.47619047619048
75,138.1904761904762
76,139.61904761904762
77,140.95238095238096
78,142.57142857142858
79,144.38095238095238
80,145.71428571428572
81,147.04761904761904
82,148.85714285714286
83,150.76190476190476
84,152.1904761904762
85,153.8095238095238
86,155.42857142857142
87,156.95238095238096
88,158.47619047619048
89,160.1904761904762
90,161.8095238095238
91,163.52380952380952
92,165.14285714285714
93,166.95238095238096
94,168.38095238095238
95,169.8095238095238
96,171.14285714285714
97,172.57142857142858
98,174.28571428571428
99,175.8095238095238
100,177.33333333333334
101,179.14285714285714
102,180.57142857142858
103,182.0952380952381
104,183.71428571428572
105,185.14285714285714
106,186.95238095238096
107,188.57142857142858
108,189.9047619047619
109,191.04761904761904
110,192.47619047619048
111,194.1904761904762
112,195.9047619047619
113,197.61904761904762
114,199.14285714285714
115,200.76190476190476
116,202.0952380952381
117,203.52380952380952
118,205.33333333333334
119,206.47619047619048
120,207.9047619047619
121,209.23809523809524
122,210.47619047619048
123,212.0952380952381
124,213.14285714285714
125,214.95238095238096
126,216.57142857142858
127,218.28571428571428
128,219.9047619047619
129,221.8095238095238
130,223.23809523809524
131,224.28571428571428
132,225.61904761904762
133,227.04761904761904
134,228.0952380952381
135,229.42857142857142
136,230.95238095238096
137,232.47619047619048
138,233.9047619047619
139,235.42857142857142
140,236.47619047619048
141,238
142,239.23809523809524
143,240.66666666666666
144,242.0952380952381
145,243.61904761904762
146,244.85714285714286
147,246.28571428571428
148,247.71428571428572
149,249.14285714285714
150,250.47619047619048
151,252.1904761904762
152,253.61904761904762
153,254.57142857142858
154,255.71428571428572
155,257.23809523809524
156,258.57142857142856
157,259.7142857142857
158,260.85714285714283
159,262.2857142857143
160,263.5238095238095
161,265.04761904761904
162,266.2857142857143
163,267.8095238095238
164,268.95238095238096
165,270.2857142857143
166,271.3333333333333
167,272.6666666666667
168,273.9047619047619
169,274.85714285714283
170,276
171,277.3333333333333
172,278.0952380952381
173,279.5238095238095
174,280.57142857142856
175,282
176,283.14285714285717
177,284.4761904761905
178,285.5238095238095
179,286.76190476190476
180,287.9047619047619
181,289.04761904761904
182,289.7142857142857
183,291.23809523809524
184,292.3809523809524
185,293.7142857142857
186,294.6666666666667
187,296.2857142857143
188,297.3333333333333
189,298.2857142857143
190,299.5238095238095
191,300.6666666666667
192,301.42857142857144
193,302.95238095238096
194,304
195,305.3333333333333
196,306.57142857142856
197,307.7142857142857
198,308.95238095238096
199,310.2857142857143
200,311.42857142857144
201,312.76190476190476
202,313.9047619047619
203,314.95238095238096
204,315.9047619047619
205,317.23809523809524
206,318.6666666666667
207,319.5238095238095
208,320.57142857142856
209,321.8095238095238
210,323.04761904761904
211,324.2857142857143
212,325.5238095238095
213,326.4761904761905
214,327.3333333333333
215,328.1904761904762
216,329.42857142857144
217,330.85714285714283
218,331.6190476190476
219,333.14285714285717
220,334
221,334.85714285714283
222,336.0952380952381
223,337.42857142857144
224,338.2857142857143
225,339.5238095238095
226,340.85714285714283
227,342
228,342.95238095238096
229,344
230,344.76190476190476
231,346.1904761904762
232,347.6190476190476
233,348.57142857142856
234,349.7142857142857
235,350.95238095238096
236,352
237,353.04761904761904
238,353.8095238095238
239,355.14285714285717
240,356.57142857142856
241,357.42857142857144
242,358.2857142857143
243,359.5238095238095
244,360.85714285714283
245,361.9047619047619
246,362.76190476190476
247,363.7142857142857
248,364.76190476190476
249,365.6190476190476
250,366.57142857142856
251,367.7142857142857
252,368.85714285714283
253,369.8095238095238
254,370.2857142857143
255,371.5238095238095
256,372.3809523809524
257,372.95238095238096
258,374.1904761904762
259,374.95238095238096
260,376.2857142857143
261,377.23809523809524
262,378.76190476190476
263,379.42857142857144
264,380.6666666666667
265,381.5238095238095
266,382.95238095238096
267,384
268,384.95238095238096
269,386.0952380952381
270,386.95238095238096
271,387.9047619047619
272,388.95238095238096
273,389.8095238095238
274,390.6666666666667
275,391.8095238095238
276,393.04761904761904
277,394
278,395.14285714285717
279,395.7142857142857
280,396.76190476190476
281,397.5238095238095
282,398.76190476190476
283,399.6190476190476
284,400.4761904761905
285,401.14285714285717
286,402
287,403.23809523809524
288,404.0952380952381
289,405.23809523809524
290,406.1904761904762
291,407.14285714285717
292,407.8095238095238
293,408.4761904761905
294,409.23809523809524
295,409.8095238095238
296,410.6666666666667
297,412
298,413.14285714285717
299,414.3809523809524
300,415.04761904761904
301,415.6190476190476
302,416.4761904761905
303,417.5238095238095
304,418.2857142857143
305,419.42857142857144
306,420.2857142857143
307,421.3333333333333
308,422.4761904761905
309,423.5238095238095
310,424.4761904761905
311,425.5238095238095
312,426.6666666666667
313,427.8095238095238
314,428.95238095238096
315,429.7142857142857
316,430.85714285714283
317,432.1904761904762
318,432.95238095238096
319,434.0952380952381
320,434.85714285714283
321,435.3333333333333
322,436.4761904761905
323,437.3333333333333
324,438.4761904761905
325,439.14285714285717
326,440.1904761904762
327,441.23809523809524
328,442.2857142857143
329,442.95238095238096
330,443.6190476190476
331,444.57142857142856
332,445.5238095238095
333,446.3809523809524
334,447.14285714285717
335,447.8095238095238
336,448.1904761904762
337,449.23809523809524
338,450.1904761904762
339,450.95238095238096
340,451.6190476190476
341,452
342,452.3809523809524
343,453.04761904761904
344,453.9047619047619
345,454.85714285714283
346,455.9047619047619
347,456.76190476190476
348,457.42857142857144
349,457.7142857142857
350,458.6666666666667
351,459.5238095238095
352,460.0952380952381
353,461.04761904761904
354,462
355,462.76190476190476
356,463.6190476190476
357,464.6666666666667
358,465.23809523809524
359,466
360,466.76190476190476
361,467.42857142857144
362,468.1904761904762
363,468.6666666666667
364,469.7142857142857
365,470.2857142857143
366,471.14285714285717
367,471.8095238095238
368,472.6666666666667
369,473.04761904761904
370,473.8095238095238
371,474.2857142857143
372,475.14285714285717
373,475.8095238095238
374,476.2857142857143
375,477.04761904761904
376,477.6190476190476
377,478.3809523809524
378,479.14285714285717
379,479.8095238095238
380,480.6666666666667
381,481.3333333333333
382,482.0952380952381
383,482.85714285714283
384,483.5238095238095
385,484.1904761904762
386,484.85714285714283
387,485.8095238095238
388,486.85714285714283
389,487.8095238095238
390,488.76190476190476
391,489.3333333333333
392,490.3809523809524
393,491.23809523809524
