generation,fitness
1,3
2,6
3,9
4,12
5,15
6,18
7,21
8,23.904761904761905
9,26.80952380952381
10,29.80952380952381
11,32.80952380952381
12,35.80952380952381
13,38.714285714285715
14,41.523809523809526
15,44.42857142857143
16,46.95238095238095
17,49.857142857142854
18,52.714285714285715
19,55.38095238095238
20,58.285714285714285
21,61.04761904761905
22,64
23,66.76190476190476
24,69.61904761904762
25,72.14285714285714
26,74.71428571428571
27,77.38095238095238
28,79.95238095238095
29,82.66666666666667
30,85.19047619047619
31,88.04761904761905
32,90.71428571428571
33,93.71428571428571
34,96.28571428571429
35,98.85714285714286
36,101.57142857142857
37,104.04761904761905
38,106.57142857142857
39,109.04761904761905
40,111.38095238095238
41,113.57142857142857
42,116.0952380952381
43,118.66666666666667
44,121.0952380952381
45,123.61904761904762
46,126.28571428571429
47,128.42857142857142
48,130.9047619047619
49,133.47619047619048
50,135.85714285714286
51,138.47619047619048
52,140.9047619047619
53,143.28571428571428
54,145.8095238095238
55,148.1904761904762
56,150.66666666666666
57,152.71428571428572
58,154.66666666666666
59,156.8095238095238
60,158.9047619047619
61,161.38095238095238
62,163.28571428571428
63,165.52380952380952
64,167.76190476190476
65,170.0952380952381
66,172.47619047619048
67,174.85714285714286
68,176.9047619047619
69,179.42857142857142
70,181.42857142857142
71,183.9047619047619
72,186.14285714285714
73,188.23809523809524
74,190.61904761904762
75,192.85714285714286
76,195.23809523809524
77,197.42857142857142
78,199.66666666666666
79,201.71428571428572
80,204.14285714285714
81,206.0952380952381
82,208.38095238095238
83,210.33333333333334
84,212.23809523809524
85,214.28571428571428
86,215.76190476190476
87,217.71428571428572
88,219.52380952380952
89,221.8095238095238
90,223.76190476190476
91,226.14285714285714
92,228.23809523809524
93,230.28571428571428
94,232.23809523809524
95,234.47619047619048
96,236.57142857142858
97,238.38095238095238
98,240.85714285714286
99,243.0952380952381
100,244.95238095238096
101,246.95238095238096
102,249
103,250.71428571428572
104,252.1904761904762
105,254.28571428571428
106,256.1904761904762
107,258.1904761904762
108,260.0952380952381
109,261.85714285714283
110,263.85714285714283
111,265.76190476190476
112,267.4761904761905
113,269.5238095238095
114,271.42857142857144
115,273.0952380952381
116,274.7142857142857
117,276.3333333333333
118,278.23809523809524
119,280
120,281.57142857142856
121,283.7142857142857
122,285.6190476190476
123,287.4761904761905
124,289.7142857142857
125,291.5238095238095
126,293.3333333333333
127,294.4761904761905
128,296.1904761904762
129,297.85714285714283
130,299.4761904761905
131,301.0952380952381
132,302.4761904761905
133,304.2857142857143
134,306.04761904761904
135,307.9047619047619
136,309.1904761904762
137,310.5238095238095
138,311.85714285714283
139,313.85714285714283
140,315.23809523809524
141,316.85714285714283
142,318.6666666666667
143,320.14285714285717
144,321.6190476190476
145,323.7142857142857
146,325.23809523809524
147,326.9047619047619
148,328.6666666666667
149,330.3333333333333
150,332.42857142857144
151,333.8095238095238
152,335.23809523809524
153,337.3333333333333
154,338.95238095238096
155,339.76190476190476
156,341.0952380952381
157,342.6666666666667
158,344.2857142857143
159,345.85714285714283
160,347.23809523809524
161,349.04761904761904
162,350.8095238095238
163,352.3333333333333
164,354.2857142857143
165,355.8095238095238
166,356.76190476190476
167,358.23809523809524
168,360.23809523809524
169,361.42857142857144
170,362.95238095238096
171,364.3333333333333
172,365.9047619047619
173,367
174,369
175,369.95238095238096
176,371.42857142857144
177,372.6666666666667
178,374.04761904761904
179,375.1904761904762
180,377.14285714285717
181,378.3809523809524
182,379.9047619047619
183,381.6666666666667
184,383.14285714285717
185,384.6666666666667
186,386.23809523809524
187,387.76190476190476
188,389.1904761904762
189,390.85714285714283
190,392
191,393.6190476190476
192,395.04761904761904
193,396
194,397.0952380952381
195,398.57142857142856
196,399.85714285714283
197,401
198,402.42857142857144
199,403.9047619047619
200,405
201,406.42857142857144
202,407.6666666666667
203,409.23809523809524
204,410.6666666666667
205,411.76190476190476
206,413.04761904761904
207,414.04761904761904
208,415.3809523809524
209,416.6666666666667
210,418
211,419.0952380952381
212,420.5238095238095
213,421.8095238095238
214,422.85714285714283
215,424.04761904761904
216,425.42857142857144
217,426.5238095238095
218,427.9047619047619
219,428.8095238095238
220,430
221,431.3809523809524
222,432.3333333333333
223,433.6190476190476
224,435.0952380952381
225,436.04761904761904
226,436.8095238095238
227,437.95238095238096
228,439.5238095238095
229,440.42857142857144
230,441.3333333333333
231,443.0952380952381
232,444.42857142857144
233,445.85714285714283
234,446.6666666666667
235,447.85714285714283
236,449.1904761904762
237,450.04761904761904
238,451.04761904761904
239,452.57142857142856
240,453.76190476190476
241,454.4761904761905
242,455.6666666666667
243,456.6190476190476
244,457.8095238095238
245,458.6666666666667
246,459.95238095238096
247,461.0952380952381
248,461.85714285714283
249,462.85714285714283
250,463.76190476190476
251,464.57142857142856
252,465.42857142857144
253,466.5238095238095
254,467.6190476190476
255,468.3333333333333
256,469.6666666666667
257,470.5238095238095
258,471.6666666666667
259,472.7142857142857
260,473.8095238095238
261,474.4761904761905
262,475.7142857142857
263,476.6666666666667
264,477.85714285714283
265,479.1904761904762
266,480.57142857142856
267,481.42857142857144
268,482.3809523809524
269,483.4761904761905
270,484.3809523809524
271,485.2857142857143
272,486
273,487.0952380952381
274,488.14285714285717
275,489.14285714285717
276,490.5238095238095
277,491.42857142857144
278,492.3809523809524
279,493.42857142857144
280,494.0952380952381
281,495.2857142857143
282,496
283,497.0952380952381
284,497.8095238095238
285,499
286,499.6666666666667
287,500.76190476190476
288,501.9047619047619
289,502.76190476190476
290,503.85714285714283
291,504.95238095238096
292,506.2857142857143
293,507.3333333333333
294,508.42857142857144
295,509.3333333333333
296,510.3809523809524
297,511.0952380952381
298,511.8095238095238
299,512.952380952381
300,513.6190476190476
301,514.4285714285714
302,515.2857142857143
303,515.952380952381
304,516.8571428571429
305,517.3809523809524
306,518.6666666666666
307,519.5238095238095
308,520.2380952380952
309,521.0952380952381
310,522
311,522.7142857142857
312,523.9047619047619
313,524.7619047619048
314,525.7142857142857
315,526.3333333333334
316,527.2857142857143
317,527.7142857142857
318,528.3333333333334
319,529.4285714285714
320,530.1904761904761
321,530.8571428571429
322,531.4285714285714
323,532.2857142857143
324,533.0952380952381
325,533.7142857142857
326,534.5238095238095
327,535.2380952380952
328,536.1904761904761
329,537.047619047619
330,537.952380952381
331,538.7619047619048
332,540.1904761904761
333,540.952380952381
334,541.7142857142857
335,542.4761904761905
336,543.2380952380952
337,544
338,544.5238095238095
339,545.6190476190476
340,546.5714285714286
341,547.3809523809524
342,547.9047619047619
343,548.4761904761905
344,549.3333333333334
345,549.8571428571429
346,550.5714285714286
347,551.3333333333334
348,552.1428571428571
349,552.9047619047619
350,553.5714285714286
351,554.4285714285714
352,555.4285714285714
353,556.3333333333334
354,557.047619047619
355,557.952380952381
356,558.4761904761905
357,559.6190476190476
358,560.3809523809524
359,561.0952380952381
360,561.6666666666666
361,562.0952380952381
362,563
363,563.4761904761905
364,564.2857142857143
365,564.8571428571429
366,565.6666666666666
367,566.4285714285714
368,567.2380952380952
369,567.9047619047619
370,568.8571428571429
371,569.4285714285714
372,570
373,570.5238095238095
374,571.0952380952381
375,572.047619047619
376,572.5714285714286
377,573.1428571428571
378,574.1428571428571
379,574.6190476190476
380,575.0952380952381
381,575.7142857142857
382,576.0952380952381
383,576.952380952381
384,577.5238095238095
385,577.9047619047619
386,578.7619047619048
387,579.2857142857143
388,579.8095238095239
389,580.4761904761905
390,581.2380952380952
391,581.7619047619048
392,582.4761904761905
393,583
394,584.0952380952381
395,584.5238095238095
396,585.7619047619048
397,586.4285714285714
398,586.952380952381
399,587.5238095238095
400,588.2857142857143
401,588.952380952381
402,589.5714285714286
403,590.0952380952381
404,590.7142857142857
405,591.5238095238095
406,591.9047619047619
407,592.3809523809524
408,593.0952380952381
409,593.4761904761905
410,594
411,594.4285714285714
412,595.3333333333334
413,596.0952380952381
414,596.3809523809524
415,596.8571428571429
416,597.7619047619048
417,598.1904761904761
418,598.7142857142857
419,599.5238095238095
420,600.1904761904761
421,600.7619047619048
422,601.2380952380952
423,602.0952380952381
424,602.8095238095239
425,603.4761904761905
426,604.2380952380952
427,604.8095238095239
428,605.8095238095239
429,606.2857142857143
430,606.952380952381
431,607.2380952380952
432,607.8095238095239
433,608.5238095238095
434,609.2857142857143
435,610
436,610.4761904761905
437,610.8571428571429
438,611.6190476190476
439,612.1428571428571
440,613
441,613.5238095238095
442,614.4285714285714
443,614.7619047619048
444,615.5238095238095
445,616.0952380952381
446,616.7142857142857
447,617.3333333333334
448,617.6190476190476
449,618.1904761904761
450,618.8571428571429
451,619.3333333333334
452,620
453,620.2857142857143
454,620.7619047619048
455,621.5714285714286
456,621.8571428571429
457,622.3809523809524
458,622.952380952381
459,623.5714285714286
460,624.3809523809524
461,624.5714285714286
462,625.1428571428571
463,625.7142857142857
464,626.3809523809524
465,626.8095238095239
466,627.3333333333334
467,628
468,628.9047619047619
469,629.3333333333334
470,629.952380952381
471,631
472,631.7142857142857
