generation,fitness
1,3
2,6.761904761904762
3,9.80952380952381
4,13.428571428571429
5,17.095238095238095
6,19.857142857142858
7,23.095238095238095
8,26.476190476190474
9,29.571428571428573
10,32.38095238095238
11,35.61904761904762
12,38.80952380952381
13,41.666666666666664
14,45.476190476190474
15,48.61904761904762
16,51.04761904761905
17,54.285714285714285
18,56.76190476190476
19,60.285714285714285
20,63.38095238095238
21,66.0952380952381
22,68.85714285714286
23,71.95238095238095
24,74.57142857142857
25,77.95238095238095
26,80.23809523809524
27,83.23809523809524
28,86.28571428571429
29,89.14285714285714
30,92.19047619047619
31,94.71428571428571
32,97.28571428571429
33,100.19047619047619
34,102.71428571428571
35,105.61904761904762
36,108.28571428571429
37,110.95238095238095
38,113.9047619047619
39,116.71428571428571
40,119.19047619047619
41,122
42,125.23809523809524
43,127.61904761904762
44,130.42857142857142
45,132.9047619047619
46,136.04761904761904
47,138.52380952380952
48,141.04761904761904
49,143.1904761904762
50,146.23809523809524
51,148.57142857142858
52,150.85714285714286
53,153.76190476190476
54,156.42857142857142
55,158.71428571428572
56,160.8095238095238
57,163.8095238095238
58,165.95238095238096
59,169
60,171.33333333333334
61,173.8095238095238
62,176.14285714285714
63,178.47619047619048
64,180.0952380952381
65,182.61904761904762
66,184.85714285714286
67,187.57142857142858
68,190.23809523809524
69,192.76190476190476
70,194.8095238095238
71,197.28571428571428
72,199.57142857142858
73,202.14285714285714
74,204.28571428571428
75,206.9047619047619
76,209.28571428571428
77,211.28571428571428
78,213
79,215.57142857142858
80,218.0952380952381
81,219.85714285714286
82,222.0952380952381
83,224.42857142857142
84,227.04761904761904
85,229.1904761904762
86,231
87,233.42857142857142
88,235.52380952380952
89,237.52380952380952
90,239.8095238095238
91,242.42857142857142
92,244.57142857142858
93,246.33333333333334
94,248.38095238095238
95,250.66666666666666
96,252.85714285714286
97,254.57142857142858
98,256.6666666666667
99,258.9047619047619
100,260.6666666666667
101,262.57142857142856
102,264.7142857142857
103,266.8095238095238
104,268.4761904761905
105,270.1904761904762
106,272.85714285714283
107,274.76190476190476
108,276.95238095238096
109,278.3809523809524
110,280.42857142857144
